"Plot Title: 11009652"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009652, SEN S/N: 11009652, LBL: DO)","Temp, °F (LGR S/N: 11009652, SEN S/N: 11009652, LBL: Temp)","Coupler Attached (LGR S/N: 11009652)","Coupler Detached (LGR S/N: 11009652)","Host Connected (LGR S/N: 11009652)","Stopped (LGR S/N: 11009652)","End Of File (LGR S/N: 11009652)"
4856,02/28/22 03:30:00 PM,5.70,35.31,,,,,
4857,02/28/22 04:00:00 PM,5.81,35.31,,,,,
4858,02/28/22 04:30:00 PM,5.87,35.31,,,,,
4859,02/28/22 05:00:00 PM,5.83,35.28,,,,,
4860,02/28/22 05:30:00 PM,5.71,35.31,,,,,
4861,02/28/22 06:00:00 PM,5.58,35.31,,,,,
4862,02/28/22 06:30:00 PM,5.57,35.31,,,,,
4863,02/28/22 07:00:00 PM,5.80,35.24,,,,,
4864,02/28/22 07:30:00 PM,5.80,35.24,,,,,
4865,02/28/22 08:00:00 PM,5.80,35.24,,,,,
4866,02/28/22 08:30:00 PM,5.76,35.24,,,,,
4867,02/28/22 09:00:00 PM,5.77,35.28,,,,,
4868,02/28/22 09:30:00 PM,5.84,35.24,,,,,
4869,02/28/22 10:00:00 PM,5.87,35.24,,,,,
4870,02/28/22 10:30:00 PM,5.68,35.24,,,,,
4871,02/28/22 11:00:00 PM,5.70,35.28,,,,,
4872,02/28/22 11:30:00 PM,5.76,35.31,,,,,
4873,03/01/22 12:00:00 AM,5.56,35.28,,,,,
4874,03/01/22 12:30:00 AM,5.62,35.31,,,,,
4875,03/01/22 01:00:00 AM,5.42,35.35,,,,,
4876,03/01/22 01:30:00 AM,5.49,35.31,,,,,
4877,03/01/22 02:00:00 AM,5.70,35.31,,,,,
4878,03/01/22 02:30:00 AM,5.70,35.35,,,,,
4879,03/01/22 03:00:00 AM,5.44,35.35,,,,,
4880,03/01/22 03:30:00 AM,5.34,35.35,,,,,
4881,03/01/22 04:00:00 AM,5.43,35.35,,,,,
4882,03/01/22 04:30:00 AM,5.37,35.35,,,,,
4883,03/01/22 05:00:00 AM,5.61,35.38,,,,,
4884,03/01/22 05:30:00 AM,5.46,35.38,,,,,
4885,03/01/22 06:00:00 AM,5.28,35.38,,,,,
4886,03/01/22 06:30:00 AM,5.34,35.38,,,,,
4887,03/01/22 07:00:00 AM,5.52,35.42,,,,,
4888,03/01/22 07:30:00 AM,5.60,35.35,,,,,
4889,03/01/22 08:00:00 AM,5.55,35.35,,,,,
4890,03/01/22 08:30:00 AM,5.43,35.35,,,,,
4891,03/01/22 09:00:00 AM,5.43,35.35,,,,,
4892,03/01/22 09:30:00 AM,5.57,35.38,,,,,
4893,03/01/22 10:00:00 AM,5.50,35.35,,,,,
4894,03/01/22 10:30:00 AM,5.72,35.35,,,,,
4895,03/01/22 11:00:00 AM,5.65,35.38,,,,,
4896,03/01/22 11:30:00 AM,5.94,35.35,,,,,
4897,03/01/22 12:00:00 PM,5.77,35.38,,,,,
4898,03/01/22 12:30:00 PM,5.96,35.35,,,,,
4899,03/01/22 01:00:00 PM,5.86,35.38,,,,,
4900,03/01/22 01:30:00 PM,5.81,35.38,,,,,
4901,03/01/22 02:00:00 PM,5.75,35.46,,,,,
4902,03/01/22 02:30:00 PM,5.76,35.38,,,,,
4903,03/01/22 03:00:00 PM,5.77,35.42,,,,,
4904,03/01/22 03:30:00 PM,5.84,35.49,,,,,
4905,03/01/22 04:00:00 PM,6.01,35.46,,,,,
4906,03/01/22 04:30:00 PM,5.87,35.49,,,,,
4907,03/01/22 05:00:00 PM,6.05,35.46,,,,,
4908,03/01/22 05:30:00 PM,5.92,35.46,,,,,
4909,03/01/22 06:00:00 PM,5.81,35.49,,,,,
4910,03/01/22 06:30:00 PM,5.71,35.46,,,,,
4911,03/01/22 07:00:00 PM,6.07,35.35,,,,,
4912,03/01/22 07:30:00 PM,6.12,35.35,,,,,
4913,03/01/22 08:00:00 PM,6.13,35.35,,,,,
4914,03/01/22 08:30:00 PM,6.11,35.38,,,,,
4915,03/01/22 09:00:00 PM,6.12,35.35,,,,,
4916,03/01/22 09:30:00 PM,5.97,35.38,,,,,
4917,03/01/22 10:00:00 PM,6.07,35.42,,,,,
4918,03/01/22 10:30:00 PM,5.88,35.46,,,,,
4919,03/01/22 11:00:00 PM,5.90,35.42,,,,,
4920,03/01/22 11:30:00 PM,5.78,35.46,,,,,
4921,03/02/22 12:00:00 AM,5.63,35.49,,,,,
4922,03/02/22 12:30:00 AM,5.61,35.49,,,,,
4923,03/02/22 01:00:00 AM,5.66,35.42,,,,,
4924,03/02/22 01:30:00 AM,5.75,35.46,,,,,
4925,03/02/22 02:00:00 AM,5.66,35.49,,,,,
4926,03/02/22 02:30:00 AM,6.06,35.42,,,,,
4927,03/02/22 03:00:00 AM,5.86,35.49,,,,,
4928,03/02/22 03:30:00 AM,5.77,35.46,,,,,
4929,03/02/22 04:00:00 AM,5.80,35.49,,,,,
4930,03/02/22 04:30:00 AM,5.80,35.49,,,,,
4931,03/02/22 05:00:00 AM,5.69,35.49,,,,,
4932,03/02/22 05:30:00 AM,5.60,35.53,,,,,
4933,03/02/22 06:00:00 AM,6.06,35.38,,,,,
4934,03/02/22 06:30:00 AM,5.83,35.53,,,,,
4935,03/02/22 07:00:00 AM,5.89,35.49,,,,,
4936,03/02/22 07:30:00 AM,5.70,35.49,,,,,
4937,03/02/22 08:00:00 AM,5.72,35.46,,,,,
4938,03/02/22 08:30:00 AM,5.74,35.49,,,,,
4939,03/02/22 09:00:00 AM,5.72,35.46,,,,,
4940,03/02/22 09:30:00 AM,5.67,35.46,,,,,
4941,03/02/22 10:00:00 AM,5.63,35.49,,,,,
4942,03/02/22 10:30:00 AM,5.97,35.49,,,,,
4943,03/02/22 11:00:00 AM,5.81,35.53,,,,,
4944,03/02/22 11:30:00 AM,5.79,35.49,,,,,
4945,03/02/22 12:00:00 PM,5.84,35.49,,,,,
4946,03/02/22 12:30:00 PM,5.84,35.49,,,,,
4947,03/02/22 01:00:00 PM,5.88,35.53,,,,,
4948,03/02/22 01:30:00 PM,6.02,35.53,,,,,
4949,03/02/22 02:00:00 PM,6.15,35.49,,,,,
4950,03/02/22 02:30:00 PM,6.03,35.53,,,,,
4951,03/02/22 03:00:00 PM,6.10,35.64,,,,,
4952,03/02/22 03:30:00 PM,6.23,35.60,,,,,
4953,03/02/22 04:00:00 PM,6.02,35.64,,,,,
4954,03/02/22 04:30:00 PM,6.23,35.67,,,,,
4955,03/02/22 05:00:00 PM,6.06,35.67,,,,,
4956,03/02/22 05:30:00 PM,6.05,35.67,,,,,
4957,03/02/22 06:00:00 PM,6.23,35.67,,,,,
4958,03/02/22 06:30:00 PM,6.22,35.71,,,,,
4959,03/02/22 07:00:00 PM,6.33,35.60,,,,,
4960,03/02/22 07:30:00 PM,6.51,35.53,,,,,
4961,03/02/22 08:00:00 PM,6.34,35.64,,,,,
4962,03/02/22 08:30:00 PM,6.30,35.71,,,,,
4963,03/02/22 09:00:00 PM,6.43,35.60,,,,,
4964,03/02/22 09:30:00 PM,6.41,35.60,,,,,
4965,03/02/22 10:00:00 PM,6.40,35.60,,,,,
4966,03/02/22 10:30:00 PM,6.46,35.56,,,,,
4967,03/02/22 11:00:00 PM,6.32,35.67,,,,,
4968,03/02/22 11:30:00 PM,6.21,35.67,,,,,
4969,03/03/22 12:00:00 AM,6.43,35.67,,,,,
4970,03/03/22 12:30:00 AM,6.28,35.67,,,,,
4971,03/03/22 01:00:00 AM,6.31,35.74,,,,,
4972,03/03/22 01:30:00 AM,6.20,35.71,,,,,
4973,03/03/22 02:00:00 AM,6.10,35.74,,,,,
4974,03/03/22 02:30:00 AM,6.05,35.67,,,,,
4975,03/03/22 03:00:00 AM,6.20,35.71,,,,,
4976,03/03/22 03:30:00 AM,6.13,35.74,,,,,
4977,03/03/22 04:00:00 AM,6.03,35.74,,,,,
4978,03/03/22 04:30:00 AM,5.97,35.74,,,,,
4979,03/03/22 05:00:00 AM,6.07,35.67,,,,,
4980,03/03/22 05:30:00 AM,6.23,35.74,,,,,
4981,03/03/22 06:00:00 AM,6.06,35.74,,,,,
4982,03/03/22 06:30:00 AM,5.94,35.74,,,,,
4983,03/03/22 07:00:00 AM,5.87,35.67,,,,,
4984,03/03/22 07:30:00 AM,5.90,35.74,,,,,
4985,03/03/22 08:00:00 AM,5.95,35.67,,,,,
4986,03/03/22 08:30:00 AM,5.97,35.71,,,,,
4987,03/03/22 09:00:00 AM,6.57,35.67,,,,,
4988,03/03/22 09:30:00 AM,6.23,35.74,,,,,
4989,03/03/22 10:00:00 AM,6.11,35.74,,,,,
4990,03/03/22 10:30:00 AM,6.23,35.74,,,,,
4991,03/03/22 11:00:00 AM,6.08,35.78,,,,,
4992,03/03/22 11:30:00 AM,6.48,35.74,,,,,
4993,03/03/22 12:00:00 PM,6.31,35.82,,,,,
4994,03/03/22 12:30:00 PM,6.46,35.82,,,,,
4995,03/03/22 01:00:00 PM,6.56,35.78,,,,,
4996,03/03/22 01:30:00 PM,6.42,35.85,,,,,
4997,03/03/22 02:00:00 PM,6.43,35.85,,,,,
4998,03/03/22 02:30:00 PM,6.48,35.85,,,,,
4999,03/03/22 03:00:00 PM,6.47,35.89,,,,,
5000,03/03/22 03:30:00 PM,6.46,35.92,,,,,
5001,03/03/22 04:00:00 PM,6.49,35.89,,,,,
5002,03/03/22 04:30:00 PM,6.69,35.96,,,,,
5003,03/03/22 05:00:00 PM,6.69,35.92,,,,,
5004,03/03/22 05:30:00 PM,6.77,35.89,,,,,
5005,03/03/22 06:00:00 PM,6.86,35.89,,,,,
5006,03/03/22 06:30:00 PM,6.89,35.92,,,,,
5007,03/03/22 07:00:00 PM,7.32,35.67,,,,,
5008,03/03/22 07:30:00 PM,7.28,35.67,,,,,
5009,03/03/22 08:00:00 PM,7.27,35.71,,,,,
5010,03/03/22 08:30:00 PM,7.19,35.89,,,,,
5011,03/03/22 09:00:00 PM,7.13,35.82,,,,,
5012,03/03/22 09:30:00 PM,7.05,35.85,,,,,
5013,03/03/22 10:00:00 PM,7.20,35.78,,,,,
5014,03/03/22 10:30:00 PM,7.14,35.85,,,,,
5015,03/03/22 11:00:00 PM,7.02,35.78,,,,,
5016,03/03/22 11:30:00 PM,6.97,35.78,,,,,
5017,03/04/22 12:00:00 AM,7.02,35.85,,,,,
5018,03/04/22 12:30:00 AM,6.79,35.92,,,,,
5019,03/04/22 01:00:00 AM,6.62,35.92,,,,,
5020,03/04/22 01:30:00 AM,6.61,35.89,,,,,
5021,03/04/22 02:00:00 AM,6.60,35.96,,,,,
5022,03/04/22 02:30:00 AM,6.58,35.96,,,,,
5023,03/04/22 03:00:00 AM,6.53,35.92,,,,,
5024,03/04/22 03:30:00 AM,6.58,35.92,,,,,
5025,03/04/22 04:00:00 AM,6.80,35.82,,,,,
5026,03/04/22 04:30:00 AM,6.74,35.89,,,,,
5027,03/04/22 05:00:00 AM,6.66,35.92,,,,,
5028,03/04/22 05:30:00 AM,6.49,35.96,,,,,
5029,03/04/22 06:00:00 AM,6.48,35.89,,,,,
5030,03/04/22 06:30:00 AM,6.68,35.85,,,,,
5031,03/04/22 07:00:00 AM,6.66,35.89,,,,,
5032,03/04/22 07:30:00 AM,6.52,35.89,,,,,
5033,03/04/22 08:00:00 AM,6.53,35.85,,,,,
5034,03/04/22 08:30:00 AM,6.59,35.89,,,,,
5035,03/04/22 09:00:00 AM,6.65,35.89,,,,,
5036,03/04/22 09:30:00 AM,6.73,35.85,,,,,
5037,03/04/22 10:00:00 AM,6.89,35.92,,,,,
5038,03/04/22 10:30:00 AM,7.21,35.89,,,,,
5039,03/04/22 11:00:00 AM,7.19,35.96,,,,,
5040,03/04/22 11:30:00 AM,7.11,35.92,,,,,
5041,03/04/22 12:00:00 PM,7.23,35.96,,,,,
5042,03/04/22 12:30:00 PM,7.33,36.00,,,,,
5043,03/04/22 01:00:00 PM,7.32,35.92,,,,,
5044,03/04/22 01:30:00 PM,7.46,35.96,,,,,
5045,03/04/22 02:00:00 PM,7.23,36.00,,,,,
5046,03/04/22 02:30:00 PM,7.22,36.03,,,,,
5047,03/04/22 03:00:00 PM,7.37,36.03,,,,,
5048,03/04/22 03:30:00 PM,7.32,36.07,,,,,
5049,03/04/22 04:00:00 PM,7.37,36.00,,,,,
5050,03/04/22 04:30:00 PM,7.66,36.03,,,,,
5051,03/04/22 05:00:00 PM,7.49,36.00,,,,,
5052,03/04/22 05:30:00 PM,7.41,36.03,,,,,
5053,03/04/22 06:00:00 PM,7.29,35.96,,,,,
5054,03/04/22 06:30:00 PM,7.59,35.96,,,,,
5055,03/04/22 07:00:00 PM,7.84,35.89,,,,,
5056,03/04/22 07:30:00 PM,7.72,35.92,,,,,
5057,03/04/22 08:00:00 PM,7.67,35.92,,,,,
5058,03/04/22 08:30:00 PM,7.51,35.96,,,,,
5059,03/04/22 09:00:00 PM,7.41,35.96,,,,,
5060,03/04/22 09:30:00 PM,7.46,35.96,,,,,
5061,03/04/22 10:00:00 PM,7.70,35.89,,,,,
5062,03/04/22 10:30:00 PM,7.61,35.96,,,,,
5063,03/04/22 11:00:00 PM,7.58,35.96,,,,,
5064,03/04/22 11:30:00 PM,7.58,35.96,,,,,
5065,03/05/22 12:00:00 AM,7.57,35.96,,,,,
5066,03/05/22 12:30:00 AM,7.32,36.03,,,,,
5067,03/05/22 01:00:00 AM,7.12,36.03,,,,,
5068,03/05/22 01:30:00 AM,7.30,36.03,,,,,
5069,03/05/22 02:00:00 AM,7.13,36.03,,,,,
5070,03/05/22 02:30:00 AM,7.06,36.03,,,,,
5071,03/05/22 03:00:00 AM,7.01,36.00,,,,,
5072,03/05/22 03:30:00 AM,7.10,36.07,,,,,
5073,03/05/22 04:00:00 AM,7.07,36.07,,,,,
5074,03/05/22 04:30:00 AM,6.86,36.03,,,,,
5075,03/05/22 05:00:00 AM,6.88,36.03,,,,,
5076,03/05/22 05:30:00 AM,7.15,36.07,,,,,
5077,03/05/22 06:00:00 AM,6.96,36.07,,,,,
5078,03/05/22 06:30:00 AM,7.09,36.07,,,,,
5079,03/05/22 07:00:00 AM,6.94,36.03,,,,,
5080,03/05/22 07:30:00 AM,6.77,36.07,,,,,
5081,03/05/22 08:00:00 AM,6.88,36.00,,,,,
5082,03/05/22 08:30:00 AM,6.94,36.03,,,,,
5083,03/05/22 09:00:00 AM,7.02,36.03,,,,,
5084,03/05/22 09:30:00 AM,7.39,36.03,,,,,
5085,03/05/22 10:00:00 AM,7.23,36.07,,,,,
5086,03/05/22 10:30:00 AM,7.32,36.10,,,,,
5087,03/05/22 11:00:00 AM,7.28,36.14,,,,,
5088,03/05/22 11:30:00 AM,7.21,36.10,,,,,
5089,03/05/22 12:00:00 PM,7.25,36.14,,,,,
5090,03/05/22 12:30:00 PM,7.28,36.14,,,,,
5091,03/05/22 01:00:00 PM,7.30,36.14,,,,,
5092,03/05/22 01:30:00 PM,7.31,36.10,,,,,
5093,03/05/22 02:00:00 PM,7.48,36.10,,,,,
5094,03/05/22 02:30:00 PM,7.39,36.18,,,,,
5095,03/05/22 03:00:00 PM,7.52,36.14,,,,,
5096,03/05/22 03:30:00 PM,7.64,36.21,,,,,
5097,03/05/22 04:00:00 PM,7.75,36.21,,,,,
5098,03/05/22 04:30:00 PM,7.79,36.21,,,,,
5099,03/05/22 05:00:00 PM,7.73,36.21,,,,,
5100,03/05/22 05:30:00 PM,7.82,36.14,,,,,
5101,03/05/22 06:00:00 PM,7.88,36.21,,,,,
5102,03/05/22 06:30:00 PM,7.84,36.21,,,,,
5103,03/05/22 07:00:00 PM,7.97,36.18,,,,,
5104,03/05/22 07:30:00 PM,7.85,36.07,,,,,
5105,03/05/22 08:00:00 PM,7.86,36.18,,,,,
5106,03/05/22 08:30:00 PM,7.85,36.10,,,,,
5107,03/05/22 09:00:00 PM,7.76,36.21,,,,,
5108,03/05/22 09:30:00 PM,7.68,36.18,,,,,
5109,03/05/22 10:00:00 PM,7.81,36.14,,,,,
5110,03/05/22 10:30:00 PM,7.65,36.14,,,,,
5111,03/05/22 11:00:00 PM,7.72,36.18,,,,,
5112,03/05/22 11:30:00 PM,7.73,36.18,,,,,
5113,03/06/22 12:00:00 AM,7.65,36.25,,,,,
5114,03/06/22 12:30:00 AM,7.66,36.14,,,,,
5115,03/06/22 01:00:00 AM,7.67,36.10,,,,,
5116,03/06/22 01:30:00 AM,7.50,36.18,,,,,
5117,03/06/22 02:00:00 AM,7.43,36.18,,,,,
5118,03/06/22 02:30:00 AM,7.66,36.18,,,,,
5119,03/06/22 03:00:00 AM,7.69,36.18,,,,,
5120,03/06/22 03:30:00 AM,7.68,36.14,,,,,
5121,03/06/22 04:00:00 AM,7.60,36.14,,,,,
5122,03/06/22 04:30:00 AM,7.66,36.10,,,,,
5123,03/06/22 05:00:00 AM,7.75,36.10,,,,,
5124,03/06/22 05:30:00 AM,7.90,36.14,,,,,
5125,03/06/22 06:00:00 AM,7.73,36.14,,,,,
5126,03/06/22 06:30:00 AM,7.79,36.18,,,,,
5127,03/06/22 07:00:00 AM,7.92,36.14,,,,,
5128,03/06/22 07:30:00 AM,7.93,36.14,,,,,
5129,03/06/22 08:00:00 AM,7.93,36.14,,,,,
5130,03/06/22 08:30:00 AM,8.02,36.10,,,,,
5131,03/06/22 09:00:00 AM,8.22,36.10,,,,,
5132,03/06/22 09:30:00 AM,8.06,36.10,,,,,
5133,03/06/22 10:00:00 AM,8.22,36.10,,,,,
5134,03/06/22 10:30:00 AM,7.95,36.10,,,,,
5135,03/06/22 11:00:00 AM,8.01,36.10,,,,,
5136,03/06/22 11:30:00 AM,7.94,36.14,,,,,
5137,03/06/22 12:00:00 PM,8.17,36.10,,,,,
5138,03/06/22 12:30:00 PM,8.42,36.18,,,,,
5139,03/06/22 01:00:00 PM,8.46,36.14,,,,,
5140,03/06/22 01:30:00 PM,8.51,36.10,,,,,
5141,03/06/22 02:00:00 PM,8.54,36.18,,,,,
5142,03/06/22 02:30:00 PM,8.57,36.21,,,,,
5143,03/06/22 03:00:00 PM,8.75,36.14,,,,,
5144,03/06/22 03:30:00 PM,8.59,36.14,,,,,
5145,03/06/22 04:00:00 PM,8.59,36.21,,,,,
5146,03/06/22 04:30:00 PM,8.83,36.25,,,,,
5147,03/06/22 05:00:00 PM,8.77,36.18,,,,,
5148,03/06/22 05:30:00 PM,8.63,36.21,,,,,
5149,03/06/22 06:00:00 PM,8.69,36.21,,,,,
5150,03/06/22 06:30:00 PM,8.50,36.25,,,,,
5151,03/06/22 07:00:00 PM,9.35,36.00,,,,,
5152,03/06/22 07:30:00 PM,9.45,35.96,,,,,
5153,03/06/22 08:00:00 PM,9.22,36.00,,,,,
5154,03/06/22 08:30:00 PM,8.80,36.14,,,,,
5155,03/06/22 09:00:00 PM,8.73,36.14,,,,,
5156,03/06/22 09:30:00 PM,8.54,36.18,,,,,
5157,03/06/22 10:00:00 PM,8.71,36.10,,,,,
5158,03/06/22 10:30:00 PM,8.49,36.10,,,,,
5159,03/06/22 11:00:00 PM,8.33,36.18,,,,,
5160,03/06/22 11:30:00 PM,8.06,36.18,,,,,
5161,03/07/22 12:00:00 AM,8.73,36.14,,,,,
5162,03/07/22 12:30:00 AM,8.87,36.07,,,,,
5163,03/07/22 01:00:00 AM,8.73,36.18,,,,,
5164,03/07/22 01:30:00 AM,8.47,36.18,,,,,
5165,03/07/22 02:00:00 AM,8.23,36.18,,,,,
5166,03/07/22 02:30:00 AM,8.32,36.14,,,,,
5167,03/07/22 03:00:00 AM,8.18,36.18,,,,,
5168,03/07/22 03:30:00 AM,8.14,36.18,,,,,
5169,03/07/22 04:00:00 AM,8.19,36.18,,,,,
5170,03/07/22 04:30:00 AM,8.10,36.18,,,,,
5171,03/07/22 05:00:00 AM,8.12,36.07,,,,,
5172,03/07/22 05:30:00 AM,8.24,36.18,,,,,
5173,03/07/22 06:00:00 AM,8.31,36.21,,,,,
5174,03/07/22 06:30:00 AM,8.76,36.14,,,,,
5175,03/07/22 07:00:00 AM,8.54,36.21,,,,,
5176,03/07/22 07:30:00 AM,8.58,36.18,,,,,
5177,03/07/22 08:00:00 AM,8.77,36.18,,,,,
5178,03/07/22 08:30:00 AM,8.64,36.18,,,,,
5179,03/07/22 09:00:00 AM,8.74,36.21,,,,,
5180,03/07/22 09:30:00 AM,8.67,36.18,,,,,
5181,03/07/22 10:00:00 AM,8.94,36.21,,,,,
5182,03/07/22 10:30:00 AM,8.84,36.28,,,,,
5183,03/07/22 11:00:00 AM,8.93,36.25,,,,,
5184,03/07/22 11:30:00 AM,9.13,36.28,,,,,
5185,03/07/22 12:00:00 PM,9.40,36.28,,,,,
5186,03/07/22 12:30:00 PM,9.38,36.32,,,,,
5187,03/07/22 01:00:00 PM,9.32,36.36,,,,,
5188,03/07/22 01:30:00 PM,9.25,36.43,,,,,
5189,03/07/22 02:00:00 PM,9.46,36.39,,,,,
5190,03/07/22 02:30:00 PM,9.39,36.43,,,,,
5191,03/07/22 03:00:00 PM,9.30,36.46,,,,,
5192,03/07/22 03:30:00 PM,9.56,36.50,,,,,
5193,03/07/22 04:00:00 PM,9.52,36.54,,,,,
5194,03/07/22 04:30:00 PM,9.41,36.50,,,,,
5195,03/07/22 05:00:00 PM,9.28,36.50,,,,,
5196,03/07/22 05:30:00 PM,9.93,36.46,,,,,
5197,03/07/22 06:00:00 PM,9.88,36.50,,,,,
5198,03/07/22 06:30:00 PM,9.70,36.50,,,,,
5199,03/07/22 07:00:00 PM,10.22,36.36,,,,,
5200,03/07/22 07:30:00 PM,10.08,36.43,,,,,
5201,03/07/22 08:00:00 PM,10.20,36.39,,,,,
5202,03/07/22 08:30:00 PM,10.44,36.39,,,,,
5203,03/07/22 09:00:00 PM,10.33,36.39,,,,,
5204,03/07/22 09:30:00 PM,10.39,36.43,,,,,
5205,03/07/22 10:00:00 PM,10.21,36.43,,,,,
5206,03/07/22 10:30:00 PM,10.20,36.43,,,,,
5207,03/07/22 11:00:00 PM,10.18,36.43,,,,,
5208,03/07/22 11:30:00 PM,10.22,36.43,,,,,
5209,03/08/22 12:00:00 AM,10.10,36.43,,,,,
5210,03/08/22 12:30:00 AM,10.30,36.43,,,,,
5211,03/08/22 01:00:00 AM,10.16,36.43,,,,,
5212,03/08/22 01:30:00 AM,10.01,36.43,,,,,
5213,03/08/22 02:00:00 AM,10.20,36.43,,,,,
5214,03/08/22 02:30:00 AM,10.28,36.43,,,,,
5215,03/08/22 03:00:00 AM,10.11,36.43,,,,,
5216,03/08/22 03:30:00 AM,10.43,36.43,,,,,
5217,03/08/22 04:00:00 AM,10.15,36.43,,,,,
5218,03/08/22 04:30:00 AM,9.88,36.46,,,,,
5219,03/08/22 05:00:00 AM,9.85,36.43,,,,,
5220,03/08/22 05:30:00 AM,9.63,36.46,,,,,
5221,03/08/22 06:00:00 AM,9.91,36.43,,,,,
5222,03/08/22 06:30:00 AM,9.88,36.46,,,,,
5223,03/08/22 07:00:00 AM,9.61,36.46,,,,,
5224,03/08/22 07:30:00 AM,9.59,36.46,,,,,
5225,03/08/22 08:00:00 AM,9.81,36.50,,,,,
5226,03/08/22 08:30:00 AM,10.06,36.50,,,,,
5227,03/08/22 09:00:00 AM,10.17,36.54,,,,,
5228,03/08/22 09:30:00 AM,9.85,36.57,,,,,
5229,03/08/22 10:00:00 AM,10.20,36.61,,,,,
5230,03/08/22 10:30:00 AM,10.49,36.61,,,,,
5231,03/08/22 11:00:00 AM,10.37,36.64,,,,,
5232,03/08/22 11:30:00 AM,10.56,36.72,,,,,
5233,03/08/22 12:00:00 PM,10.55,36.75,,,,,
5234,03/08/22 12:30:00 PM,10.81,36.82,,,,,
5235,03/08/22 01:00:00 PM,11.01,36.82,,,,,
5236,03/08/22 01:30:00 PM,10.97,36.90,,,,,
5237,03/08/22 02:00:00 PM,10.79,36.93,,,,,
5238,03/08/22 02:30:00 PM,10.90,36.97,,,,,
5239,03/08/22 03:00:00 PM,10.88,36.93,,,,,
5240,03/08/22 03:30:00 PM,11.02,36.97,,,,,
5241,03/08/22 04:00:00 PM,10.82,37.04,,,,,
5242,03/08/22 04:30:00 PM,10.71,37.04,,,,,
5243,03/08/22 05:00:00 PM,10.61,37.00,,,,,
5244,03/08/22 05:30:00 PM,10.54,37.04,,,,,
5245,03/08/22 06:00:00 PM,10.52,37.00,,,,,
5246,03/08/22 06:30:00 PM,10.62,37.04,,,,,
5247,03/08/22 07:00:00 PM,10.85,37.04,,,,,
5248,03/08/22 07:30:00 PM,10.94,36.97,,,,,
5249,03/08/22 08:00:00 PM,11.06,37.00,,,,,
5250,03/08/22 08:30:00 PM,10.88,36.97,,,,,
5251,03/08/22 09:00:00 PM,10.81,37.00,,,,,
5252,03/08/22 09:30:00 PM,10.58,37.00,,,,,
5253,03/08/22 10:00:00 PM,10.45,36.97,,,,,
5254,03/08/22 10:30:00 PM,11.03,36.93,,,,,
5255,03/08/22 11:00:00 PM,10.49,37.04,,,,,
5256,03/08/22 11:30:00 PM,10.75,37.00,,,,,
5257,03/09/22 12:00:00 AM,10.58,37.00,,,,,
5258,03/09/22 12:30:00 AM,10.42,36.97,,,,,
5259,03/09/22 01:00:00 AM,10.35,37.00,,,,,
5260,03/09/22 01:30:00 AM,10.71,37.04,,,,,
5261,03/09/22 02:00:00 AM,10.81,37.04,,,,,
5262,03/09/22 02:30:00 AM,10.88,37.00,,,,,
5263,03/09/22 03:00:00 AM,10.64,37.04,,,,,
5264,03/09/22 03:30:00 AM,10.71,37.04,,,,,
5265,03/09/22 04:00:00 AM,10.49,37.00,,,,,
5266,03/09/22 04:30:00 AM,10.52,37.04,,,,,
5267,03/09/22 05:00:00 AM,10.97,37.04,,,,,
5268,03/09/22 05:30:00 AM,10.67,37.04,,,,,
5269,03/09/22 06:00:00 AM,10.82,37.04,,,,,
5270,03/09/22 06:30:00 AM,10.88,37.00,,,,,
5271,03/09/22 07:00:00 AM,10.89,37.04,,,,,
5272,03/09/22 07:30:00 AM,10.92,37.00,,,,,
5273,03/09/22 08:00:00 AM,10.72,37.00,,,,,
5274,03/09/22 08:30:00 AM,10.80,36.97,,,,,
5275,03/09/22 09:00:00 AM,11.20,37.00,,,,,
5276,03/09/22 09:30:00 AM,11.42,37.00,,,,,
5277,03/09/22 10:00:00 AM,11.49,37.04,,,,,
5278,03/09/22 10:30:00 AM,11.34,37.04,,,,,
5279,03/09/22 11:00:00 AM,11.45,37.08,,,,,
5280,03/09/22 11:30:00 AM,11.49,37.15,,,,,
5281,03/09/22 12:00:00 PM,11.72,37.22,,,,,
5282,03/09/22 12:30:00 PM,11.97,37.26,,,,,
5283,03/09/22 01:00:00 PM,12.00,37.22,,,,,
5284,03/09/22 01:30:00 PM,11.88,37.26,,,,,
5285,03/09/22 02:00:00 PM,11.90,37.29,,,,,
5286,03/09/22 02:30:00 PM,11.83,37.33,,,,,
5287,03/09/22 03:00:00 PM,12.17,37.29,,,,,
5288,03/09/22 03:30:00 PM,12.35,37.29,,,,,
5289,03/09/22 04:00:00 PM,12.26,37.33,,,,,
5290,03/09/22 04:30:00 PM,12.28,37.33,,,,,
5291,03/09/22 05:00:00 PM,12.32,37.36,,,,,
5292,03/09/22 05:30:00 PM,12.26,37.33,,,,,
5293,03/09/22 06:00:00 PM,12.11,37.29,,,,,
5294,03/09/22 06:30:00 PM,12.09,37.29,,,,,
5295,03/09/22 07:00:00 PM,12.10,37.22,,,,,
5296,03/09/22 07:30:00 PM,12.20,37.29,,,,,
5297,03/09/22 08:00:00 PM,12.15,37.29,,,,,
5298,03/09/22 08:30:00 PM,11.84,37.33,,,,,
5299,03/09/22 09:00:00 PM,11.88,37.33,,,,,
