"Plot Title: 11009653"
"#","Date Time, GMT-06:00","DO conc, mg/L (LGR S/N: 11009653, SEN S/N: 11009653, LBL: DO)","Temp, °F (LGR S/N: 11009653, SEN S/N: 11009653, LBL: Temp)","Coupler Detached (LGR S/N: 11009653)","Coupler Attached (LGR S/N: 11009653)","Host Connected (LGR S/N: 11009653)","Stopped (LGR S/N: 11009653)","End Of File (LGR S/N: 11009653)"
4817,02/27/22 08:00:00 PM,8.94,34.84,,,,,
4818,02/27/22 08:30:00 PM,8.85,34.84,,,,,
4819,02/27/22 09:00:00 PM,8.57,34.88,,,,,
4820,02/27/22 09:30:00 PM,8.51,34.81,,,,,
4821,02/27/22 10:00:00 PM,8.48,34.84,,,,,
4822,02/27/22 10:30:00 PM,8.45,34.84,,,,,
4823,02/27/22 11:00:00 PM,8.44,34.88,,,,,
4824,02/27/22 11:30:00 PM,8.39,34.84,,,,,
4825,02/28/22 12:00:00 AM,8.38,34.81,,,,,
4826,02/28/22 12:30:00 AM,8.36,34.77,,,,,
4827,02/28/22 01:00:00 AM,8.34,34.77,,,,,
4828,02/28/22 01:30:00 AM,8.28,34.84,,,,,
4829,02/28/22 02:00:00 AM,8.16,34.81,,,,,
4830,02/28/22 02:30:00 AM,8.18,34.84,,,,,
4831,02/28/22 03:00:00 AM,8.16,34.84,,,,,
4832,02/28/22 03:30:00 AM,8.26,34.81,,,,,
4833,02/28/22 04:00:00 AM,8.13,34.99,,,,,
4834,02/28/22 04:30:00 AM,8.17,34.95,,,,,
4835,02/28/22 05:00:00 AM,8.22,34.81,,,,,
4836,02/28/22 05:30:00 AM,8.31,34.81,,,,,
4837,02/28/22 06:00:00 AM,8.35,34.74,,,,,
4838,02/28/22 06:30:00 AM,8.34,34.95,,,,,
4839,02/28/22 07:00:00 AM,8.19,34.84,,,,,
4840,02/28/22 07:30:00 AM,8.32,34.81,,,,,
4841,02/28/22 08:00:00 AM,8.04,35.02,,,,,
4842,02/28/22 08:30:00 AM,8.20,34.74,,,,,
4843,02/28/22 09:00:00 AM,8.16,34.84,,,,,
4844,02/28/22 09:30:00 AM,8.08,34.95,,,,,
4845,02/28/22 10:00:00 AM,8.03,34.95,,,,,
4846,02/28/22 10:30:00 AM,8.00,34.99,,,,,
4847,02/28/22 11:00:00 AM,8.01,34.95,,,,,
4848,02/28/22 11:30:00 AM,8.02,35.02,,,,,
4849,02/28/22 12:00:00 PM,8.00,34.99,,,,,
4850,02/28/22 12:30:00 PM,7.98,34.92,,,,,
4851,02/28/22 01:00:00 PM,8.29,34.84,,,,,
4852,02/28/22 01:30:00 PM,8.17,34.95,,,,,
4853,02/28/22 02:00:00 PM,8.09,34.95,,,,,
4854,02/28/22 02:30:00 PM,7.92,34.95,,,,,
4855,02/28/22 03:00:00 PM,7.88,34.99,,,,,
4856,02/28/22 03:30:00 PM,7.83,34.99,,,,,
4857,02/28/22 04:00:00 PM,7.77,35.02,,,,,
4858,02/28/22 04:30:00 PM,7.83,34.99,,,,,
4859,02/28/22 05:00:00 PM,7.92,34.92,,,,,
4860,02/28/22 05:30:00 PM,7.91,34.92,,,,,
4861,02/28/22 06:00:00 PM,7.91,34.95,,,,,
4862,02/28/22 06:30:00 PM,7.88,34.99,,,,,
4863,02/28/22 07:00:00 PM,7.79,34.99,,,,,
4864,02/28/22 07:30:00 PM,7.83,34.88,,,,,
4865,02/28/22 08:00:00 PM,8.01,34.92,,,,,
4866,02/28/22 08:30:00 PM,7.90,34.99,,,,,
4867,02/28/22 09:00:00 PM,7.92,34.95,,,,,
4868,02/28/22 09:30:00 PM,7.79,34.99,,,,,
4869,02/28/22 10:00:00 PM,7.88,34.95,,,,,
4870,02/28/22 10:30:00 PM,7.83,34.88,,,,,
4871,02/28/22 11:00:00 PM,7.85,34.95,,,,,
4872,02/28/22 11:30:00 PM,7.81,34.99,,,,,
4873,03/01/22 12:00:00 AM,7.72,34.95,,,,,
4874,03/01/22 12:30:00 AM,7.88,34.92,,,,,
4875,03/01/22 01:00:00 AM,7.88,35.02,,,,,
4876,03/01/22 01:30:00 AM,7.85,34.92,,,,,
4877,03/01/22 02:00:00 AM,7.85,34.92,,,,,
4878,03/01/22 02:30:00 AM,7.84,34.99,,,,,
4879,03/01/22 03:00:00 AM,7.77,34.95,,,,,
4880,03/01/22 03:30:00 AM,7.67,35.02,,,,,
4881,03/01/22 04:00:00 AM,7.66,34.92,,,,,
4882,03/01/22 04:30:00 AM,7.68,34.95,,,,,
4883,03/01/22 05:00:00 AM,7.67,34.95,,,,,
4884,03/01/22 05:30:00 AM,7.67,34.92,,,,,
4885,03/01/22 06:00:00 AM,7.70,34.95,,,,,
4886,03/01/22 06:30:00 AM,7.62,34.99,,,,,
4887,03/01/22 07:00:00 AM,7.81,34.84,,,,,
4888,03/01/22 07:30:00 AM,7.74,34.92,,,,,
4889,03/01/22 08:00:00 AM,7.73,34.99,,,,,
4890,03/01/22 08:30:00 AM,7.75,34.92,,,,,
4891,03/01/22 09:00:00 AM,7.31,35.10,,,,,
4892,03/01/22 09:30:00 AM,7.63,34.92,,,,,
4893,03/01/22 10:00:00 AM,7.58,35.02,,,,,
4894,03/01/22 10:30:00 AM,7.54,35.10,,,,,
4895,03/01/22 11:00:00 AM,7.26,35.10,,,,,
4896,03/01/22 11:30:00 AM,7.39,35.10,,,,,
4897,03/01/22 12:00:00 PM,7.46,35.06,,,,,
4898,03/01/22 12:30:00 PM,7.28,35.17,,,,,
4899,03/01/22 01:00:00 PM,7.27,35.06,,,,,
4900,03/01/22 01:30:00 PM,7.25,35.17,,,,,
4901,03/01/22 02:00:00 PM,7.15,35.24,,,,,
4902,03/01/22 02:30:00 PM,7.17,35.24,,,,,
4903,03/01/22 03:00:00 PM,7.43,35.10,,,,,
4904,03/01/22 03:30:00 PM,7.49,35.10,,,,,
4905,03/01/22 04:00:00 PM,7.45,35.10,,,,,
4906,03/01/22 04:30:00 PM,7.21,35.13,,,,,
4907,03/01/22 05:00:00 PM,7.46,35.02,,,,,
4908,03/01/22 05:30:00 PM,7.42,35.10,,,,,
4909,03/01/22 06:00:00 PM,7.30,35.13,,,,,
4910,03/01/22 06:30:00 PM,7.25,35.10,,,,,
4911,03/01/22 07:00:00 PM,7.44,35.10,,,,,
4912,03/01/22 07:30:00 PM,7.44,35.17,,,,,
4913,03/01/22 08:00:00 PM,7.36,35.17,,,,,
4914,03/01/22 08:30:00 PM,7.29,35.06,,,,,
4915,03/01/22 09:00:00 PM,7.16,35.06,,,,,
4916,03/01/22 09:30:00 PM,7.30,34.99,,,,,
4917,03/01/22 10:00:00 PM,7.27,35.02,,,,,
4918,03/01/22 10:30:00 PM,7.38,35.06,,,,,
4919,03/01/22 11:00:00 PM,7.34,35.02,,,,,
4920,03/01/22 11:30:00 PM,7.21,35.10,,,,,
4921,03/02/22 12:00:00 AM,7.29,35.02,,,,,
4922,03/02/22 12:30:00 AM,7.36,35.06,,,,,
4923,03/02/22 01:00:00 AM,7.26,35.13,,,,,
4924,03/02/22 01:30:00 AM,7.12,35.10,,,,,
4925,03/02/22 02:00:00 AM,6.90,35.13,,,,,
4926,03/02/22 02:30:00 AM,7.13,35.10,,,,,
4927,03/02/22 03:00:00 AM,7.49,34.95,,,,,
4928,03/02/22 03:30:00 AM,7.31,35.06,,,,,
4929,03/02/22 04:00:00 AM,7.10,35.17,,,,,
4930,03/02/22 04:30:00 AM,6.75,35.28,,,,,
4931,03/02/22 05:00:00 AM,7.00,35.17,,,,,
4932,03/02/22 05:30:00 AM,7.12,35.06,,,,,
4933,03/02/22 06:00:00 AM,7.09,35.13,,,,,
4934,03/02/22 06:30:00 AM,7.10,35.20,,,,,
4935,03/02/22 07:00:00 AM,6.90,35.10,,,,,
4936,03/02/22 07:30:00 AM,6.79,35.24,,,,,
4937,03/02/22 08:00:00 AM,7.53,35.06,,,,,
4938,03/02/22 08:30:00 AM,7.00,35.28,,,,,
4939,03/02/22 09:00:00 AM,7.09,35.10,,,,,
4940,03/02/22 09:30:00 AM,6.96,35.20,,,,,
4941,03/02/22 10:00:00 AM,7.15,35.10,,,,,
4942,03/02/22 10:30:00 AM,7.16,35.17,,,,,
4943,03/02/22 11:00:00 AM,7.39,35.06,,,,,
4944,03/02/22 11:30:00 AM,6.81,35.24,,,,,
4945,03/02/22 12:00:00 PM,6.82,35.20,,,,,
4946,03/02/22 12:30:00 PM,6.94,35.20,,,,,
4947,03/02/22 01:00:00 PM,6.72,35.28,,,,,
4948,03/02/22 01:30:00 PM,7.06,35.20,,,,,
4949,03/02/22 02:00:00 PM,6.65,35.35,,,,,
4950,03/02/22 02:30:00 PM,7.54,35.06,,,,,
4951,03/02/22 03:00:00 PM,7.08,35.17,,,,,
4952,03/02/22 03:30:00 PM,7.27,35.10,,,,,
4953,03/02/22 04:00:00 PM,7.45,35.28,,,,,
4954,03/02/22 04:30:00 PM,6.69,35.35,,,,,
4955,03/02/22 05:00:00 PM,7.35,35.13,,,,,
4956,03/02/22 05:30:00 PM,7.30,35.17,,,,,
4957,03/02/22 06:00:00 PM,6.71,35.24,,,,,
4958,03/02/22 06:30:00 PM,6.90,35.35,,,,,
4959,03/02/22 07:00:00 PM,6.85,35.24,,,,,
4960,03/02/22 07:30:00 PM,7.26,35.17,,,,,
4961,03/02/22 08:00:00 PM,7.20,35.17,,,,,
4962,03/02/22 08:30:00 PM,8.01,35.10,,,,,
4963,03/02/22 09:00:00 PM,7.90,35.06,,,,,
4964,03/02/22 09:30:00 PM,7.72,35.20,,,,,
4965,03/02/22 10:00:00 PM,7.42,35.24,,,,,
4966,03/02/22 10:30:00 PM,7.22,35.17,,,,,
4967,03/02/22 11:00:00 PM,7.11,35.24,,,,,
4968,03/02/22 11:30:00 PM,7.48,35.17,,,,,
4969,03/03/22 12:00:00 AM,7.03,35.24,,,,,
4970,03/03/22 12:30:00 AM,7.10,35.17,,,,,
4971,03/03/22 01:00:00 AM,7.43,35.06,,,,,
4972,03/03/22 01:30:00 AM,7.63,35.13,,,,,
4973,03/03/22 02:00:00 AM,7.16,35.17,,,,,
4974,03/03/22 02:30:00 AM,7.11,35.13,,,,,
4975,03/03/22 03:00:00 AM,7.24,35.13,,,,,
4976,03/03/22 03:30:00 AM,7.27,35.13,,,,,
4977,03/03/22 04:00:00 AM,7.30,35.10,,,,,
4978,03/03/22 04:30:00 AM,7.27,35.13,,,,,
4979,03/03/22 05:00:00 AM,7.55,35.17,,,,,
4980,03/03/22 05:30:00 AM,7.52,35.13,,,,,
4981,03/03/22 06:00:00 AM,7.42,35.17,,,,,
4982,03/03/22 06:30:00 AM,7.31,35.13,,,,,
4983,03/03/22 07:00:00 AM,7.29,35.10,,,,,
4984,03/03/22 07:30:00 AM,7.35,35.20,,,,,
4985,03/03/22 08:00:00 AM,7.22,35.10,,,,,
4986,03/03/22 08:30:00 AM,7.37,35.10,,,,,
4987,03/03/22 09:00:00 AM,7.31,35.20,,,,,
4988,03/03/22 09:30:00 AM,7.34,35.02,,,,,
4989,03/03/22 10:00:00 AM,7.44,35.13,,,,,
4990,03/03/22 10:30:00 AM,7.36,35.13,,,,,
4991,03/03/22 11:00:00 AM,7.25,35.13,,,,,
4992,03/03/22 11:30:00 AM,7.13,35.20,,,,,
4993,03/03/22 12:00:00 PM,7.10,35.13,,,,,
4994,03/03/22 12:30:00 PM,7.15,35.17,,,,,
4995,03/03/22 01:00:00 PM,7.11,35.17,,,,,
4996,03/03/22 01:30:00 PM,7.12,35.13,,,,,
4997,03/03/22 02:00:00 PM,7.20,35.24,,,,,
4998,03/03/22 02:30:00 PM,7.16,35.10,,,,,
4999,03/03/22 03:00:00 PM,7.53,35.13,,,,,
5000,03/03/22 03:30:00 PM,7.44,35.17,,,,,
5001,03/03/22 04:00:00 PM,7.22,35.20,,,,,
5002,03/03/22 04:30:00 PM,7.09,35.28,,,,,
5003,03/03/22 05:00:00 PM,6.96,35.24,,,,,
5004,03/03/22 05:30:00 PM,6.82,35.28,,,,,
5005,03/03/22 06:00:00 PM,7.37,35.24,,,,,
5006,03/03/22 06:30:00 PM,7.28,35.24,,,,,
5007,03/03/22 07:00:00 PM,7.34,35.24,,,,,
5008,03/03/22 07:30:00 PM,7.27,35.31,,,,,
5009,03/03/22 08:00:00 PM,7.10,35.20,,,,,
5010,03/03/22 08:30:00 PM,7.30,35.20,,,,,
5011,03/03/22 09:00:00 PM,7.22,35.20,,,,,
5012,03/03/22 09:30:00 PM,7.06,35.20,,,,,
5013,03/03/22 10:00:00 PM,7.05,35.17,,,,,
5014,03/03/22 10:30:00 PM,7.15,35.17,,,,,
5015,03/03/22 11:00:00 PM,7.27,35.20,,,,,
5016,03/03/22 11:30:00 PM,7.30,35.24,,,,,
5017,03/04/22 12:00:00 AM,7.06,35.20,,,,,
5018,03/04/22 12:30:00 AM,7.10,35.24,,,,,
5019,03/04/22 01:00:00 AM,7.06,35.20,,,,,
5020,03/04/22 01:30:00 AM,7.03,35.24,,,,,
5021,03/04/22 02:00:00 AM,7.13,35.24,,,,,
5022,03/04/22 02:30:00 AM,7.46,35.24,,,,,
5023,03/04/22 03:00:00 AM,7.27,35.24,,,,,
5024,03/04/22 03:30:00 AM,7.21,35.28,,,,,
5025,03/04/22 04:00:00 AM,7.10,35.28,,,,,
5026,03/04/22 04:30:00 AM,7.02,35.24,,,,,
5027,03/04/22 05:00:00 AM,7.03,35.24,,,,,
5028,03/04/22 05:30:00 AM,6.91,35.24,,,,,
5029,03/04/22 06:00:00 AM,8.27,35.28,,,,,
5030,03/04/22 06:30:00 AM,7.55,35.31,,,,,
5031,03/04/22 07:00:00 AM,7.08,35.31,,,,,
5032,03/04/22 07:30:00 AM,7.02,35.31,,,,,
5033,03/04/22 08:00:00 AM,6.78,35.31,,,,,
5034,03/04/22 08:30:00 AM,7.15,35.28,,,,,
5035,03/04/22 09:00:00 AM,7.20,35.35,,,,,
5036,03/04/22 09:30:00 AM,6.94,35.38,,,,,
5037,03/04/22 10:00:00 AM,6.65,35.38,,,,,
5038,03/04/22 10:30:00 AM,6.87,35.35,,,,,
5039,03/04/22 11:00:00 AM,6.72,35.46,,,,,
5040,03/04/22 11:30:00 AM,6.37,35.35,,,,,
5041,03/04/22 12:00:00 PM,6.97,35.38,,,,,
5042,03/04/22 12:30:00 PM,6.65,35.35,,,,,
5043,03/04/22 01:00:00 PM,6.43,35.42,,,,,
5044,03/04/22 01:30:00 PM,6.44,35.38,,,,,
5045,03/04/22 02:00:00 PM,6.39,35.42,,,,,
5046,03/04/22 02:30:00 PM,7.61,35.35,,,,,
5047,03/04/22 03:00:00 PM,6.46,35.46,,,,,
5048,03/04/22 03:30:00 PM,6.13,35.53,,,,,
5049,03/04/22 04:00:00 PM,6.72,35.49,,,,,
5050,03/04/22 04:30:00 PM,6.45,35.49,,,,,
5051,03/04/22 05:00:00 PM,7.55,35.31,,,,,
5052,03/04/22 05:30:00 PM,7.03,35.38,,,,,
5053,03/04/22 06:00:00 PM,6.62,35.46,,,,,
5054,03/04/22 06:30:00 PM,5.88,35.60,,,,,
5055,03/04/22 07:00:00 PM,8.81,35.28,,,,,
5056,03/04/22 07:30:00 PM,8.25,35.46,,,,,
5057,03/04/22 08:00:00 PM,6.30,35.60,,,,,
5058,03/04/22 08:30:00 PM,6.44,35.56,,,,,
5059,03/04/22 09:00:00 PM,6.71,35.49,,,,,
5060,03/04/22 09:30:00 PM,8.58,35.24,,,,,
5061,03/04/22 10:00:00 PM,8.92,35.13,,,,,
5062,03/04/22 10:30:00 PM,10.05,35.17,,,,,
5063,03/04/22 11:00:00 PM,7.61,35.42,,,,,
5064,03/04/22 11:30:00 PM,8.54,35.31,,,,,
5065,03/05/22 12:00:00 AM,9.48,35.20,,,,,
5066,03/05/22 12:30:00 AM,9.03,35.20,,,,,
5067,03/05/22 01:00:00 AM,7.94,35.31,,,,,
5068,03/05/22 01:30:00 AM,8.97,35.28,,,,,
5069,03/05/22 02:00:00 AM,8.49,35.31,,,,,
5070,03/05/22 02:30:00 AM,7.27,35.49,,,,,
5071,03/05/22 03:00:00 AM,8.72,35.28,,,,,
5072,03/05/22 03:30:00 AM,9.29,35.31,,,,,
5073,03/05/22 04:00:00 AM,9.50,35.17,,,,,
5074,03/05/22 04:30:00 AM,10.14,35.28,,,,,
5075,03/05/22 05:00:00 AM,7.82,35.42,,,,,
5076,03/05/22 05:30:00 AM,9.94,35.17,,,,,
5077,03/05/22 06:00:00 AM,9.11,35.35,,,,,
5078,03/05/22 06:30:00 AM,9.37,35.24,,,,,
5079,03/05/22 07:00:00 AM,9.93,35.20,,,,,
5080,03/05/22 07:30:00 AM,9.78,35.20,,,,,
5081,03/05/22 08:00:00 AM,10.05,35.20,,,,,
5082,03/05/22 08:30:00 AM,9.46,35.24,,,,,
5083,03/05/22 09:00:00 AM,10.18,35.17,,,,,
5084,03/05/22 09:30:00 AM,9.91,35.17,,,,,
5085,03/05/22 10:00:00 AM,9.47,35.28,,,,,
5086,03/05/22 10:30:00 AM,9.22,35.31,,,,,
5087,03/05/22 11:00:00 AM,10.41,35.13,,,,,
5088,03/05/22 11:30:00 AM,9.42,35.35,,,,,
5089,03/05/22 12:00:00 PM,9.50,35.31,,,,,
5090,03/05/22 12:30:00 PM,10.10,35.20,,,,,
5091,03/05/22 01:00:00 PM,8.95,35.38,,,,,
5092,03/05/22 01:30:00 PM,9.70,35.28,,,,,
5093,03/05/22 02:00:00 PM,9.55,35.35,,,,,
5094,03/05/22 02:30:00 PM,9.97,35.20,,,,,
5095,03/05/22 03:00:00 PM,8.78,35.49,,,,,
5096,03/05/22 03:30:00 PM,10.42,35.28,,,,,
5097,03/05/22 04:00:00 PM,10.05,35.31,,,,,
5098,03/05/22 04:30:00 PM,8.86,35.38,,,,,
5099,03/05/22 05:00:00 PM,10.40,35.24,,,,,
5100,03/05/22 05:30:00 PM,11.01,35.17,,,,,
5101,03/05/22 06:00:00 PM,9.10,35.42,,,,,
5102,03/05/22 06:30:00 PM,11.20,35.20,,,,,
5103,03/05/22 07:00:00 PM,10.72,35.28,,,,,
5104,03/05/22 07:30:00 PM,10.95,35.10,,,,,
5105,03/05/22 08:00:00 PM,9.74,35.28,,,,,
5106,03/05/22 08:30:00 PM,11.95,35.10,,,,,
5107,03/05/22 09:00:00 PM,13.99,34.81,,,,,
5108,03/05/22 09:30:00 PM,11.41,35.06,,,,,
5109,03/05/22 10:00:00 PM,11.09,35.10,,,,,
5110,03/05/22 10:30:00 PM,11.43,35.06,,,,,
5111,03/05/22 11:00:00 PM,11.22,35.06,,,,,
5112,03/05/22 11:30:00 PM,12.10,35.02,,,,,
5113,03/06/22 12:00:00 AM,13.54,34.77,,,,,
5114,03/06/22 12:30:00 AM,13.47,34.81,,,,,
5115,03/06/22 01:00:00 AM,13.23,34.88,,,,,
5116,03/06/22 01:30:00 AM,13.43,34.77,,,,,
5117,03/06/22 02:00:00 AM,13.94,34.74,,,,,
5118,03/06/22 02:30:00 AM,14.26,34.70,,,,,
5119,03/06/22 03:00:00 AM,14.31,34.81,,,,,
5120,03/06/22 03:30:00 AM,14.17,34.74,,,,,
5121,03/06/22 04:00:00 AM,13.94,34.77,,,,,
5122,03/06/22 04:30:00 AM,13.56,34.88,,,,,
5123,03/06/22 05:00:00 AM,12.71,34.92,,,,,
5124,03/06/22 05:30:00 AM,13.32,34.77,,,,,
5125,03/06/22 06:00:00 AM,13.29,34.88,,,,,
5126,03/06/22 06:30:00 AM,13.48,34.77,,,,,
5127,03/06/22 07:00:00 AM,13.51,34.77,,,,,
5128,03/06/22 07:30:00 AM,13.93,34.77,,,,,
5129,03/06/22 08:00:00 AM,13.60,34.84,,,,,
5130,03/06/22 08:30:00 AM,13.73,34.77,,,,,
5131,03/06/22 09:00:00 AM,13.66,34.84,,,,,
5132,03/06/22 09:30:00 AM,13.64,34.81,,,,,
5133,03/06/22 10:00:00 AM,14.34,34.66,,,,,
5134,03/06/22 10:30:00 AM,14.12,34.59,,,,,
5135,03/06/22 11:00:00 AM,14.72,34.66,,,,,
5136,03/06/22 11:30:00 AM,14.37,34.74,,,,,
5137,03/06/22 12:00:00 PM,13.97,34.74,,,,,
5138,03/06/22 12:30:00 PM,14.19,34.70,,,,,
5139,03/06/22 01:00:00 PM,14.81,34.63,,,,,
5140,03/06/22 01:30:00 PM,14.25,34.74,,,,,
5141,03/06/22 02:00:00 PM,14.48,34.77,,,,,
5142,03/06/22 02:30:00 PM,14.65,34.74,,,,,
5143,03/06/22 03:00:00 PM,14.43,34.63,,,,,
5144,03/06/22 03:30:00 PM,14.27,34.81,,,,,
5145,03/06/22 04:00:00 PM,13.89,34.74,,,,,
5146,03/06/22 04:30:00 PM,13.96,34.81,,,,,
5147,03/06/22 05:00:00 PM,14.33,34.70,,,,,
5148,03/06/22 05:30:00 PM,14.42,34.74,,,,,
5149,03/06/22 06:00:00 PM,14.61,34.74,,,,,
5150,03/06/22 06:30:00 PM,14.77,34.66,,,,,
5151,03/06/22 07:00:00 PM,14.90,34.70,,,,,
5152,03/06/22 07:30:00 PM,13.75,34.95,,,,,
5153,03/06/22 08:00:00 PM,14.06,34.74,,,,,
5154,03/06/22 08:30:00 PM,13.92,34.88,,,,,
5155,03/06/22 09:00:00 PM,14.07,34.84,,,,,
5156,03/06/22 09:30:00 PM,14.16,34.81,,,,,
5157,03/06/22 10:00:00 PM,15.11,34.70,,,,,
5158,03/06/22 10:30:00 PM,14.82,34.77,,,,,
5159,03/06/22 11:00:00 PM,14.10,34.81,,,,,
5160,03/06/22 11:30:00 PM,14.17,34.84,,,,,
5161,03/07/22 12:00:00 AM,14.57,34.70,,,,,
5162,03/07/22 12:30:00 AM,14.43,34.77,,,,,
5163,03/07/22 01:00:00 AM,14.53,34.63,,,,,
5164,03/07/22 01:30:00 AM,14.60,34.74,,,,,
5165,03/07/22 02:00:00 AM,14.70,34.66,,,,,
5166,03/07/22 02:30:00 AM,14.55,34.77,,,,,
5167,03/07/22 03:00:00 AM,14.64,34.66,,,,,
5168,03/07/22 03:30:00 AM,14.61,34.66,,,,,
5169,03/07/22 04:00:00 AM,14.52,34.70,,,,,
5170,03/07/22 04:30:00 AM,14.56,34.88,,,,,
5171,03/07/22 05:00:00 AM,14.51,34.84,,,,,
5172,03/07/22 05:30:00 AM,14.16,34.84,,,,,
5173,03/07/22 06:00:00 AM,14.62,34.74,,,,,
5174,03/07/22 06:30:00 AM,14.76,34.74,,,,,
5175,03/07/22 07:00:00 AM,14.56,34.84,,,,,
5176,03/07/22 07:30:00 AM,14.38,34.81,,,,,
5177,03/07/22 08:00:00 AM,14.10,34.95,,,,,
5178,03/07/22 08:30:00 AM,13.72,35.02,,,,,
5179,03/07/22 09:00:00 AM,14.07,34.92,,,,,
5180,03/07/22 09:30:00 AM,14.25,34.95,,,,,
5181,03/07/22 10:00:00 AM,14.35,34.88,,,,,
5182,03/07/22 10:30:00 AM,14.01,34.84,,,,,
5183,03/07/22 11:00:00 AM,14.47,34.77,,,,,
5184,03/07/22 11:30:00 AM,14.60,34.92,,,,,
5185,03/07/22 12:00:00 PM,14.63,34.92,,,,,
5186,03/07/22 12:30:00 PM,14.18,35.06,,,,,
5187,03/07/22 01:00:00 PM,14.25,35.02,,,,,
5188,03/07/22 01:30:00 PM,14.38,34.95,,,,,
5189,03/07/22 02:00:00 PM,14.40,35.06,,,,,
5190,03/07/22 02:30:00 PM,14.29,35.02,,,,,
5191,03/07/22 03:00:00 PM,14.15,35.02,,,,,
5192,03/07/22 03:30:00 PM,14.14,35.10,,,,,
5193,03/07/22 04:00:00 PM,14.12,34.92,,,,,
5194,03/07/22 04:30:00 PM,14.53,34.95,,,,,
5195,03/07/22 05:00:00 PM,14.34,35.02,,,,,
5196,03/07/22 05:30:00 PM,14.44,35.02,,,,,
5197,03/07/22 06:00:00 PM,14.25,35.06,,,,,
5198,03/07/22 06:30:00 PM,14.51,35.06,,,,,
5199,03/07/22 07:00:00 PM,14.81,34.95,,,,,
5200,03/07/22 07:30:00 PM,14.99,34.99,,,,,
5201,03/07/22 08:00:00 PM,14.83,34.95,,,,,
5202,03/07/22 08:30:00 PM,15.32,35.02,,,,,
5203,03/07/22 09:00:00 PM,14.85,34.99,,,,,
5204,03/07/22 09:30:00 PM,14.91,35.06,,,,,
5205,03/07/22 10:00:00 PM,15.25,35.06,,,,,
5206,03/07/22 10:30:00 PM,15.31,35.06,,,,,
5207,03/07/22 11:00:00 PM,15.31,35.10,,,,,
5208,03/07/22 11:30:00 PM,15.11,35.10,,,,,
5209,03/08/22 12:00:00 AM,14.97,35.13,,,,,
5210,03/08/22 12:30:00 AM,14.98,35.13,,,,,
5211,03/08/22 01:00:00 AM,15.17,35.20,,,,,
5212,03/08/22 01:30:00 AM,15.80,35.17,,,,,
5213,03/08/22 02:00:00 AM,15.83,35.20,,,,,
5214,03/08/22 02:30:00 AM,15.93,35.20,,,,,
5215,03/08/22 03:00:00 AM,16.11,35.24,,,,,
5216,03/08/22 03:30:00 AM,16.45,35.24,,,,,
5217,03/08/22 04:00:00 AM,16.01,35.24,,,,,
5218,03/08/22 04:30:00 AM,16.19,35.24,,,,,
5219,03/08/22 05:00:00 AM,16.30,35.28,,,,,
5220,03/08/22 05:30:00 AM,16.01,35.28,,,,,
5221,03/08/22 06:00:00 AM,15.56,35.31,,,,,
5222,03/08/22 06:30:00 AM,15.50,35.31,,,,,
5223,03/08/22 07:00:00 AM,15.32,35.35,,,,,
5224,03/08/22 07:30:00 AM,14.56,35.38,,,,,
5225,03/08/22 08:00:00 AM,14.29,35.42,,,,,
5226,03/08/22 08:30:00 AM,14.92,35.35,,,,,
5227,03/08/22 09:00:00 AM,15.47,35.31,,,,,
5228,03/08/22 09:30:00 AM,15.17,35.35,,,,,
5229,03/08/22 10:00:00 AM,15.16,35.35,,,,,
5230,03/08/22 10:30:00 AM,15.12,35.38,,,,,
5231,03/08/22 11:00:00 AM,15.09,35.42,,,,,
5232,03/08/22 11:30:00 AM,15.28,35.42,,,,,
5233,03/08/22 12:00:00 PM,15.10,35.49,,,,,
5234,03/08/22 12:30:00 PM,15.09,35.46,,,,,
5235,03/08/22 01:00:00 PM,14.98,35.49,,,,,
5236,03/08/22 01:30:00 PM,14.99,35.49,,,,,
5237,03/08/22 02:00:00 PM,15.45,35.46,,,,,
5238,03/08/22 02:30:00 PM,15.46,35.46,,,,,
5239,03/08/22 03:00:00 PM,15.65,35.46,,,,,
5240,03/08/22 03:30:00 PM,15.69,35.46,,,,,
5241,03/08/22 04:00:00 PM,15.35,35.49,,,,,
5242,03/08/22 04:30:00 PM,15.27,35.56,,,,,
5243,03/08/22 05:00:00 PM,15.32,35.49,,,,,
5244,03/08/22 05:30:00 PM,15.39,35.53,,,,,
5245,03/08/22 06:00:00 PM,15.36,35.53,,,,,
5246,03/08/22 06:30:00 PM,15.55,35.53,,,,,
5247,03/08/22 07:00:00 PM,16.61,35.42,,,,,
5248,03/08/22 07:30:00 PM,16.31,35.46,,,,,
5249,03/08/22 08:00:00 PM,15.77,35.49,,,,,
5250,03/08/22 08:30:00 PM,15.71,35.56,,,,,
5251,03/08/22 09:00:00 PM,15.90,35.56,,,,,
5252,03/08/22 09:30:00 PM,16.14,35.56,,,,,
5253,03/08/22 10:00:00 PM,16.05,35.60,,,,,
5254,03/08/22 10:30:00 PM,16.04,35.56,,,,,
5255,03/08/22 11:00:00 PM,16.20,35.53,,,,,
5256,03/08/22 11:30:00 PM,16.43,35.56,,,,,
5257,03/09/22 12:00:00 AM,16.55,35.56,,,,,
5258,03/09/22 12:30:00 AM,16.40,35.60,,,,,
5259,03/09/22 01:00:00 AM,16.36,35.60,,,,,
5260,03/09/22 01:30:00 AM,16.75,35.60,,,,,
